file_name,PA_length,PA_diameter,Node_nb,SA_nb,SA_average,SA_int,TA_nb,TA_average,TA_int,QA_nb,Sp_nb,SA,SA_length,node,TA_nb,Sp_nb,SA_int,TA,TA_length,QA_nb,Sp_nb,TA_int,QA,QA_length,Sp_nb,QA_int
40_2_2_3_1_DSC01083,10.88,0.84,9,10.0,8.65,1.21,36.0,1.79,0.58,0.0,142,SA7,8.55,6,3,11,1.68,SA7_TA1,2.21,0,4,2.41,NV,NV,NV,NV
40_2_2_3_1_DSC01083,10.88,0.84,9,10.0,8.65,1.21,36.0,1.79,0.58,0.0,142,SA7,8.55,6,3,11,1.68,SA7_TA2,2.15,0,2,3.52,NV,NV,NV,NV
40_2_2_3_1_DSC01083,10.88,0.84,9,10.0,8.65,1.21,36.0,1.79,0.58,0.0,142,SA7,8.55,6,3,11,1.68,SA7_TA3,1.38,0,0,4.69,NV,NV,NV,NV
40_2_2_3_1_DSC01083,10.88,0.84,9,10.0,8.65,1.21,36.0,1.79,0.58,0.0,142,SA8,9.48,7,5,14,1.13,SA8_TA1,1.98,0,3,1.22,NV,NV,NV,NV
40_2_2_3_1_DSC01083,10.88,0.84,9,10.0,8.65,1.21,36.0,1.79,0.58,0.0,142,SA8,9.48,7,5,14,1.13,SA8_TA2,1.73,0,1,3.16,NV,NV,NV,NV
40_2_2_3_1_DSC01083,10.88,0.84,9,10.0,8.65,1.21,36.0,1.79,0.58,0.0,142,SA8,9.48,7,5,14,1.13,SA8_TA3,0.77,0,1,4.21,NV,NV,NV,NV
40_2_2_3_1_DSC01083,10.88,0.84,9,10.0,8.65,1.21,36.0,1.79,0.58,0.0,142,SA8,9.48,7,5,14,1.13,SA8_TA4,1.17,0,2,5.17,NV,NV,NV,NV
40_2_2_3_1_DSC01083,10.88,0.84,9,10.0,8.65,1.21,36.0,1.79,0.58,0.0,142,SA8,9.48,7,5,14,1.13,SA8_TA5,1.36,0,2,5.82,NV,NV,NV,NV
40_2_2_3_1_DSC01083,10.88,0.84,9,10.0,8.65,1.21,36.0,1.79,0.58,0.0,142,SA9,8.24,8,4,12,2.73,SA9_TA1,1.73,0,1,1.21,NV,NV,NV,NV
40_2_2_3_1_DSC01083,10.88,0.84,9,10.0,8.65,1.21,36.0,1.79,0.58,0.0,142,SA9,8.24,8,4,12,2.73,SA9_TA2,2.31,0,4,2.78,NV,NV,NV,NV
40_2_2_3_1_DSC01083,10.88,0.84,9,10.0,8.65,1.21,36.0,1.79,0.58,0.0,142,SA9,8.24,8,4,12,2.73,SA9_TA3,2.06,0,2,3.92,NV,NV,NV,NV
40_2_2_3_1_DSC01083,10.88,0.84,9,10.0,8.65,1.21,36.0,1.79,0.58,0.0,142,SA9,8.24,8,4,12,2.73,SA9_TA4,1.35,0,2,4.73,NV,NV,NV,NV
40_2_2_3_1_DSC01083,10.88,0.84,9,10.0,8.65,1.21,36.0,1.79,0.58,0.0,142,SA10,7.8,9,4,11,0.22,SA10_TA1,2.62,0,4,1.97,NV,NV,NV,NV
40_2_2_3_1_DSC01083,10.88,0.84,9,10.0,8.65,1.21,36.0,1.79,0.58,0.0,142,SA10,7.8,9,4,11,0.22,SA10_TA2,2.37,0,3,3.22,NV,NV,NV,NV
40_2_2_3_1_DSC01083,10.88,0.84,9,10.0,8.65,1.21,36.0,1.79,0.58,0.0,142,SA10,7.8,9,4,11,0.22,SA10_TA3,2.57,0,2,4.21,NV,NV,NV,NV
40_2_2_3_1_DSC01083,10.88,0.84,9,10.0,8.65,1.21,36.0,1.79,0.58,0.0,142,SA10,7.8,9,4,11,0.22,SA10_TA4,1.53,0,1,4.9,NV,NV,NV,NV

40_2_2_3_2_DSC01085,11.5,0.64,9,10.0,8.87,1.28,34.0,1.89,0.62,0.0,140,SA1,6.34,1,1,6,0,SA1_TA1,1.87,0,1,2.28,NV,NV,NV,NV
40_2_2_3_2_DSC01085,11.5,0.64,9,10.0,8.87,1.28,34.0,1.89,0.62,0.0,140,SA2,8.44,2,4,13,0.47,SA2_TA1,2.23,0,2,2.37,NV,NV,NV,NV
40_2_2_3_2_DSC01085,11.5,0.64,9,10.0,8.87,1.28,34.0,1.89,0.62,0.0,140,SA2,8.44,2,4,13,0.47,SA2_TA2,1.83,0,3,3.65,NV,NV,NV,NV
40_2_2_3_2_DSC01085,11.5,0.64,9,10.0,8.87,1.28,34.0,1.89,0.62,0.0,140,SA2,8.44,2,4,13,0.47,SA2_TA3,1.87,0,3,4.74,NV,NV,NV,NV
40_2_2_3_2_DSC01085,11.5,0.64,9,10.0,8.87,1.28,34.0,1.89,0.62,0.0,140,SA2,8.44,2,4,13,0.47,SA2_TA4,1.05,0,2,5.68,NV,NV,NV,NV
40_2_2_3_2_DSC01085,11.5,0.64,9,10.0,8.87,1.28,34.0,1.89,0.62,0.0,140,SA3,9.33,3,2,11,1.37,SA3_TA1,2.24,0,2,2.55,NV,NV,NV,NV
40_2_2_3_2_DSC01085,11.5,0.64,9,10.0,8.87,1.28,34.0,1.89,0.62,0.0,140,SA3,9.33,3,2,11,1.37,SA3_TA2,1.86,0,2,4.0,NV,NV,NV,NV
40_2_2_3_2_DSC01085,11.5,0.64,9,10.0,8.87,1.28,34.0,1.89,0.62,0.0,140,SA4,9.83,4,3,10,0.83,SA4_TA1,2.47,0,3,3.38,NV,NV,NV,NV
40_2_2_3_2_DSC01085,11.5,0.64,9,10.0,8.87,1.28,34.0,1.89,0.62,0.0,140,SA4,9.83,4,3,10,0.83,SA4_TA2,1.92,0,3,4.67,NV,NV,NV,NV
40_2_2_3_2_DSC01085,11.5,0.64,9,10.0,8.87,1.28,34.0,1.89,0.62,0.0,140,SA4,9.83,4,3,10,0.83,SA4_TA3,1.88,0,2,5.81,NV,NV,NV,NV
40_2_2_3_2_DSC01085,11.5,0.64,9,10.0,8.87,1.28,34.0,1.89,0.62,0.0,140,SA5,9.11,4,4,11,0.0,SA5_TA1,1.15,0,2,2.52,NV,NV,NV,NV
40_2_2_3_2_DSC01085,11.5,0.64,9,10.0,8.87,1.28,34.0,1.89,0.62,0.0,140,SA5,9.11,4,4,11,0.0,SA5_TA2,1.36,0,2,3.82,NV,NV,NV,NV
40_2_2_3_2_DSC01085,11.5,0.64,9,10.0,8.87,1.28,34.0,1.89,0.62,0.0,140,SA5,9.11,4,4,11,0.0,SA5_TA3,1.89,0,2,4.81,NV,NV,NV,NV
40_2_2_3_2_DSC01085,11.5,0.64,9,10.0,8.87,1.28,34.0,1.89,0.62,0.0,140,SA5,9.11,4,4,11,0.0,SA5_TA4,0.83,0,2,5.96,NV,NV,NV,NV
40_2_2_3_2_DSC01085,11.5,0.64,9,10.0,8.87,1.28,34.0,1.89,0.62,0.0,140,SA6,9.86,5,4,14,2.49,SA6_TA1,2.27,0,2,2.5,NV,NV,NV,NV
40_2_2_3_2_DSC01085,11.5,0.64,9,10.0,8.87,1.28,34.0,1.89,0.62,0.0,140,SA6,9.86,5,4,14,2.49,SA6_TA2,1.92,0,3,4.0,NV,NV,NV,NV
40_2_2_3_2_DSC01085,11.5,0.64,9,10.0,8.87,1.28,34.0,1.89,0.62,0.0,140,SA6,9.86,5,4,14,2.49,SA6_TA3,1.78,0,1,4.98,NV,NV,NV,NV
40_2_2_3_2_DSC01085,11.5,0.64,9,10.0,8.87,1.28,34.0,1.89,0.62,0.0,140,SA6,9.86,5,4,14,2.49,SA6_TA4,1.43,0,2,6.01,NV,NV,NV,NV
40_2_2_3_2_DSC01085,11.5,0.64,9,10.0,8.87,1.28,34.0,1.89,0.62,0.0,140,SA7,9.64,6,4,16,0.71,SA7_TA1,2.15,0,1,1.02,NV,NV,NV,NV
40_2_2_3_2_DSC01085,11.5,0.64,9,10.0,8.87,1.28,34.0,1.89,0.62,0.0,140,SA7,9.64,6,4,16,0.71,SA7_TA2,2.44,0,3,2.69,NV,NV,NV,NV
40_2_2_3_2_DSC01085,11.5,0.64,9,10.0,8.87,1.28,34.0,1.89,0.62,0.0,140,SA7,9.64,6,4,16,0.71,SA7_TA3,2.17,0,3,3.91,NV,NV,NV,NV
40_2_2_3_2_DSC01085,11.5,0.64,9,10.0,8.87,1.28,34.0,1.89,0.62,0.0,140,SA7,9.64,6,4,16,0.71,SA7_TA4,1.18,0,1,5.25,NV,NV,NV,NV
40_2_2_3_2_DSC01085,11.5,0.64,9,10.0,8.87,1.28,34.0,1.89,0.62,0.0,140,SA8,9.95,7,4,17,2.17,SA8_TA1,1.52,0,2,1.47,NV,NV,NV,NV
40_2_2_3_2_DSC01085,11.5,0.64,9,10.0,8.87,1.28,34.0,1.89,0.62,0.0,140,SA8,9.95,7,4,17,2.17,SA8_TA2,2.54,0,5,3.09,NV,NV,NV,NV
40_2_2_3_2_DSC01085,11.5,0.64,9,10.0,8.87,1.28,34.0,1.89,0.62,0.0,140,SA8,9.95,7,4,17,2.17,SA8_TA3,1.96,0,3,4.13,NV,NV,NV,NV
40_2_2_3_2_DSC01085,11.5,0.64,9,10.0,8.87,1.28,34.0,1.89,0.62,0.0,140,SA8,9.95,7,4,17,2.17,SA8_TA4,1.97,0,2,5.21,NV,NV,NV,NV
40_2_2_3_2_DSC01085,11.5,0.64,9,10.0,8.87,1.28,34.0,1.89,0.62,0.0,140,SA9,8.59,8,4,9,2.15,SA9_TA1,1.43,0,1,1.4,NV,NV,NV,NV
40_2_2_3_2_DSC01085,11.5,0.64,9,10.0,8.87,1.28,34.0,1.89,0.62,0.0,140,SA9,8.59,8,4,9,2.15,SA9_TA2,2.38,0,3,2.61,NV,NV,NV,NV
40_2_2_3_2_DSC01085,11.5,0.64,9,10.0,8.87,1.28,34.0,1.89,0.62,0.0,140,SA9,8.59,8,4,9,2.15,SA9_TA3,2.29,0,2,3.85,NV,NV,NV,NV
40_2_2_3_2_DSC01085,11.5,0.64,9,10.0,8.87,1.28,34.0,1.89,0.62,0.0,140,SA9,8.59,8,4,9,2.15,SA9_TA4,1.26,0,1,4.98,NV,NV,NV,NV
40_2_2_3_2_DSC01085,11.5,0.64,9,10.0,8.87,1.28,34.0,1.89,0.62,0.0,140,SA10,7.64,9,4,15,1.29,SA10_TA1,2.45,0,4,1.45,NV,NV,NV,NV
40_2_2_3_2_DSC01085,11.5,0.64,9,10.0,8.87,1.28,34.0,1.89,0.62,0.0,140,SA10,7.64,9,4,15,1.29,SA10_TA2,2.69,0,2,3.14,NV,NV,NV,NV
40_2_2_3_2_DSC01085,11.5,0.64,9,10.0,8.87,1.28,34.0,1.89,0.62,0.0,140,SA10,7.64,9,4,15,1.29,SA10_TA3,2.05,0,2,3.81,NV,NV,NV,NV
40_2_2_3_2_DSC01085,11.5,0.64,9,10.0,8.87,1.28,34.0,1.89,0.62,0.0,140,SA10,7.64,9,4,15,1.29,SA10_TA4,1.95,0,1,4.75,NV,NV,NV,NV

40_2_2_3_3_DSC01087,11.64,0.86,9,11.0,9.3,1.16,42.0,1.86,0.46,0.0,171,SA1,8.26,1,3,27,0,SA1_TA1,1.45,0,1,2.46,NV,NV,NV,NV
40_2_2_3_3_DSC01087,11.64,0.86,9,11.0,9.3,1.16,42.0,1.86,0.46,0.0,171,SA1,8.26,1,3,27,0,SA1_TA2,1.21,0,3,3.5,NV,NV,NV,NV
40_2_2_3_3_DSC01087,11.64,0.86,9,11.0,9.3,1.16,42.0,1.86,0.46,0.0,171,SA1,8.26,1,3,27,0,SA1_TA3,1.17,0,1,4.25,NV,NV,NV,NV
40_2_2_3_3_DSC01087,11.64,0.86,9,11.0,9.3,1.16,42.0,1.86,0.46,0.0,171,SA2,8.45,2,3,0,0.65,SA2_TA1,1.33,0,0,2.06,NV,NV,NV,NV
40_2_2_3_3_DSC01087,11.64,0.86,9,11.0,9.3,1.16,42.0,1.86,0.46,0.0,171,SA2,8.45,2,3,0,0.65,SA2_TA2,1.69,0,4,3.12,NV,NV,NV,NV
40_2_2_3_3_DSC01087,11.64,0.86,9,11.0,9.3,1.16,42.0,1.86,0.46,0.0,171,SA2,8.45,2,3,0,0.65,SA2_TA3,1.04,0,0,4.3,NV,NV,NV,NV
40_2_2_3_3_DSC01087,11.64,0.86,9,11.0,9.3,1.16,42.0,1.86,0.46,0.0,171,SA3,9.66,2,3,11,0.09,SA3_TA1,1.98,0,3,2.27,NV,NV,NV,NV
40_2_2_3_3_DSC01087,11.64,0.86,9,11.0,9.3,1.16,42.0,1.86,0.46,0.0,171,SA3,9.66,2,3,11,0.09,SA3_TA2,2.25,0,2,3.13,NV,NV,NV,NV
40_2_2_3_3_DSC01087,11.64,0.86,9,11.0,9.3,1.16,42.0,1.86,0.46,0.0,171,SA3,9.66,2,3,11,0.09,SA3_TA3,1.21,0,2,4.89,NV,NV,NV,NV
40_2_2_3_3_DSC01087,11.64,0.86,9,11.0,9.3,1.16,42.0,1.86,0.46,0.0,171,SA4,11.23,3,5,0,1.14,SA4_TA1,2.42,0,3,2.19,NV,NV,NV,NV
40_2_2_3_3_DSC01087,11.64,0.86,9,11.0,9.3,1.16,42.0,1.86,0.46,0.0,171,SA4,11.23,3,5,0,1.14,SA4_TA2,2.72,0,3,3.75,NV,NV,NV,NV
40_2_2_3_3_DSC01087,11.64,0.86,9,11.0,9.3,1.16,42.0,1.86,0.46,0.0,171,SA4,11.23,3,5,0,1.14,SA4_TA3,2.43,0,3,5.05,NV,NV,NV,NV
40_2_2_3_3_DSC01087,11.64,0.86,9,11.0,9.3,1.16,42.0,1.86,0.46,0.0,171,SA4,11.23,3,5,0,1.14,SA4_TA4,1.46,0,3,6.26,NV,NV,NV,NV
40_2_2_3_3_DSC01087,11.64,0.86,9,11.0,9.3,1.16,42.0,1.86,0.46,0.0,171,SA4,11.23,3,5,0,1.14,SA4_TA5,0.91,0,0,7.37,NV,NV,NV,NV
40_2_2_3_3_DSC01087,11.64,0.86,9,11.0,9.3,1.16,42.0,1.86,0.46,0.0,171,SA5,10.45,3,5,18,0.11,SA5_TA1,2.57,0,3,1.06,NV,NV,NV,NV
40_2_2_3_3_DSC01087,11.64,0.86,9,11.0,9.3,1.16,42.0,1.86,0.46,0.0,171,SA5,10.45,3,5,18,0.11,SA5_TA2,2.06,0,3,2.64,NV,NV,NV,NV
40_2_2_3_3_DSC01087,11.64,0.86,9,11.0,9.3,1.16,42.0,1.86,0.46,0.0,171,SA5,10.45,3,5,18,0.11,SA5_TA3,2.39,0,0,3.63,NV,NV,NV,NV
40_2_2_3_3_DSC01087,11.64,0.86,9,11.0,9.3,1.16,42.0,1.86,0.46,0.0,171,SA5,10.45,3,5,18,0.11,SA5_TA4,2.06,0,5,4.86,NV,NV,NV,NV
40_2_2_3_3_DSC01087,11.64,0.86,9,11.0,9.3,1.16,42.0,1.86,0.46,0.0,171,SA5,10.45,3,5,18,0.11,SA5_TA5,1.13,0,1,6.02,NV,NV,NV,NV
40_2_2_3_3_DSC01087,11.64,0.86,9,11.0,9.3,1.16,42.0,1.86,0.46,0.0,171,SA6,10.13,4,4,16,2.53,SA6_TA1,2.03,0,3,2.12,NV,NV,NV,NV
40_2_2_3_3_DSC01087,11.64,0.86,9,11.0,9.3,1.16,42.0,1.86,0.46,0.0,171,SA6,10.13,4,4,16,2.53,SA6_TA2,2.18,0,3,3.69,NV,NV,NV,NV
40_2_2_3_3_DSC01087,11.64,0.86,9,11.0,9.3,1.16,42.0,1.86,0.46,0.0,171,SA6,10.13,4,4,16,2.53,SA6_TA3,1.69,0,2,4.87,NV,NV,NV,NV
40_2_2_3_3_DSC01087,11.64,0.86,9,11.0,9.3,1.16,42.0,1.86,0.46,0.0,171,SA6,10.13,4,4,16,2.53,SA6_TA4,1.77,0,2,5.5,NV,NV,NV,NV
40_2_2_3_3_DSC01087,11.64,0.86,9,11.0,9.3,1.16,42.0,1.86,0.46,0.0,171,SA7,8.91,5,3,14,0.36,SA7_TA1,2.32,0,4,1.82,NV,NV,NV,NV
40_2_2_3_3_DSC01087,11.64,0.86,9,11.0,9.3,1.16,42.0,1.86,0.46,0.0,171,SA7,8.91,5,3,14,0.36,SA7_TA2,2.16,0,2,3.32,NV,NV,NV,NV
40_2_2_3_3_DSC01087,11.64,0.86,9,11.0,9.3,1.16,42.0,1.86,0.46,0.0,171,SA7,8.91,5,3,14,0.36,SA7_TA3,2.16,0,1,4.46,NV,NV,NV,NV
40_2_2_3_3_DSC01087,11.64,0.86,9,11.0,9.3,1.16,42.0,1.86,0.46,0.0,171,SA8,9.53,6,4,7,1.29,SA8_TA1,1.71,0,1,1.29,NV,NV,NV,NV
40_2_2_3_3_DSC01087,11.64,0.86,9,11.0,9.3,1.16,42.0,1.86,0.46,0.0,171,SA8,9.53,6,4,7,1.29,SA8_TA2,1.19,0,2,2.77,NV,NV,NV,NV
40_2_2_3_3_DSC01087,11.64,0.86,9,11.0,9.3,1.16,42.0,1.86,0.46,0.0,171,SA8,9.53,6,4,7,1.29,SA8_TA3,1.44,0,2,4.13,NV,NV,NV,NV
40_2_2_3_3_DSC01087,11.64,0.86,9,11.0,9.3,1.16,42.0,1.86,0.46,0.0,171,SA8,9.53,6,4,7,1.29,SA8_TA4,1.42,0,1,5.12,NV,NV,NV,NV
40_2_2_3_3_DSC01087,11.64,0.86,9,11.0,9.3,1.16,42.0,1.86,0.46,0.0,171,SA9,9.54,7,4,17,2.56,SA9_TA1,2.14,0,0,1.06,NV,NV,NV,NV
40_2_2_3_3_DSC01087,11.64,0.86,9,11.0,9.3,1.16,42.0,1.86,0.46,0.0,171,SA9,9.54,7,4,17,2.56,SA9_TA2,2.43,0,4,2.59,NV,NV,NV,NV
40_2_2_3_3_DSC01087,11.64,0.86,9,11.0,9.3,1.16,42.0,1.86,0.46,0.0,171,SA9,9.54,7,4,17,2.56,SA9_TA3,2.46,0,4,3.91,NV,NV,NV,NV
40_2_2_3_3_DSC01087,11.64,0.86,9,11.0,9.3,1.16,42.0,1.86,0.46,0.0,171,SA9,9.54,7,4,17,2.56,SA9_TA4,1.13,0,1,5.11,NV,NV,NV,NV
40_2_2_3_3_DSC01087,11.64,0.86,9,11.0,9.3,1.16,42.0,1.86,0.46,0.0,171,SA10,8.67,8,4,20,0.86,SA10_TA1,2.23,0,0,1.41,NV,NV,NV,NV
40_2_2_3_3_DSC01087,11.64,0.86,9,11.0,9.3,1.16,42.0,1.86,0.46,0.0,171,SA10,8.67,8,4,20,0.86,SA10_TA2,2.35,0,4,2.59,NV,NV,NV,NV
40_2_2_3_3_DSC01087,11.64,0.86,9,11.0,9.3,1.16,42.0,1.86,0.46,0.0,171,SA10,8.67,8,4,20,0.86,SA10_TA3,2.23,0,4,3.92,NV,NV,NV,NV
40_2_2_3_3_DSC01087,11.64,0.86,9,11.0,9.3,1.16,42.0,1.86,0.46,0.0,171,SA10,8.67,8,4,20,0.86,SA10_TA4,1.59,0,1,5.06,NV,NV,NV,NV
40_2_2_3_3_DSC01087,11.64,0.86,9,11.0,9.3,1.16,42.0,1.86,0.46,0.0,171,SA11,7.49,9,4,16,2.05,SA11_TA1,2.76,0,5,1.51,NV,NV,NV,NV
40_2_2_3_3_DSC01087,11.64,0.86,9,11.0,9.3,1.16,42.0,1.86,0.46,0.0,171,SA11,7.49,9,4,16,2.05,SA11_TA2,2.05,0,2,2.65,NV,NV,NV,NV
40_2_2_3_3_DSC01087,11.64,0.86,9,11.0,9.3,1.16,42.0,1.86,0.46,0.0,171,SA11,7.49,9,4,16,2.05,SA11_TA3,2.17,0,2,3.7,NV,NV,NV,NV
40_2_2_3_3_DSC01087,11.64,0.86,9,11.0,9.3,1.16,42.0,1.86,0.46,0.0,171,SA11,7.49,9,4,16,2.05,SA11_TA4,1.09,0,3,4.92,NV,NV,NV,NV

41_2_2_1_1_DSC00230,16.7,0.74,10,12.0,13.47,1.52,51.0,2.79,0.47,0.0,283,SA1,12.9,1,3,14,0,SA1_TA1,2.54,0,3,3.61,NV,NV,NV,NV
41_2_2_1_1_DSC00230,16.7,0.74,10,12.0,13.47,1.52,51.0,2.79,0.47,0.0,283,SA1,12.9,1,3,14,0,SA1_TA2,2.04,0,0,5.49,NV,NV,NV,NV
41_2_2_1_1_DSC00230,16.7,0.74,10,12.0,13.47,1.52,51.0,2.79,0.47,0.0,283,SA1,12.9,1,3,14,0,SA1_TA3,1.77,0,14,7.09,NV,NV,NV,NV
41_2_2_1_1_DSC00230,16.7,0.74,10,12.0,13.47,1.52,51.0,2.79,0.47,0.0,283,SA2,16.36,2,5,28,0.29,SA2_TA1,3.91,0,5,2.75,NV,NV,NV,NV
41_2_2_1_1_DSC00230,16.7,0.74,10,12.0,13.47,1.52,51.0,2.79,0.47,0.0,283,SA2,16.36,2,5,28,0.29,SA2_TA2,4.0,0,7,5.02,NV,NV,NV,NV
41_2_2_1_1_DSC00230,16.7,0.74,10,12.0,13.47,1.52,51.0,2.79,0.47,0.0,283,SA2,16.36,2,5,28,0.29,SA2_TA3,2.9,0,6,7.68,NV,NV,NV,NV
41_2_2_1_1_DSC00230,16.7,0.74,10,12.0,13.47,1.52,51.0,2.79,0.47,0.0,283,SA2,16.36,2,5,28,0.29,SA2_TA4,2.96,0,0,9.0,NV,NV,NV,NV
41_2_2_1_1_DSC00230,16.7,0.74,10,12.0,13.47,1.52,51.0,2.79,0.47,0.0,283,SA2,16.36,2,5,28,0.29,SA2_TA5,2.33,0,3,11.03,NV,NV,NV,NV
41_2_2_1_1_DSC00230,16.7,0.74,10,12.0,13.47,1.52,51.0,2.79,0.47,0.0,283,SA3,13.29,3,4,20,2.44,SA3_TA1,2.12,0,2,3.27,NV,NV,NV,NV
41_2_2_1_1_DSC00230,16.7,0.74,10,12.0,13.47,1.52,51.0,2.79,0.47,0.0,283,SA3,13.29,3,4,20,2.44,SA3_TA2,2.78,0,4,4.69,NV,NV,NV,NV
41_2_2_1_1_DSC00230,16.7,0.74,10,12.0,13.47,1.52,51.0,2.79,0.47,0.0,283,SA3,13.29,3,4,20,2.44,SA3_TA3,3.16,0,3,6.49,NV,NV,NV,NV
41_2_2_1_1_DSC00230,16.7,0.74,10,12.0,13.47,1.52,51.0,2.79,0.47,0.0,283,SA3,13.29,3,4,20,2.44,SA3_TA4,3.09,0,3,8.11,NV,NV,NV,NV
41_2_2_1_1_DSC00230,16.7,0.74,10,12.0,13.47,1.52,51.0,2.79,0.47,0.0,283,SA4,11.34,4,4,19,0.63,SA4_TA1,2.98,0,4,2.02,NV,NV,NV,NV
41_2_2_1_1_DSC00230,16.7,0.74,10,12.0,13.47,1.52,51.0,2.79,0.47,0.0,283,SA4,11.34,4,4,19,0.63,SA4_TA2,2.75,0,4,3.82,NV,NV,NV,NV
41_2_2_1_1_DSC00230,16.7,0.74,10,12.0,13.47,1.52,51.0,2.79,0.47,0.0,283,SA4,11.34,4,4,19,0.63,SA4_TA3,1.77,0,2,5.26,NV,NV,NV,NV
41_2_2_1_1_DSC00230,16.7,0.74,10,12.0,13.47,1.52,51.0,2.79,0.47,0.0,283,SA4,11.34,4,4,19,0.63,SA4_TA4,2.16,0,0,6.6,NV,NV,NV,NV
41_2_2_1_1_DSC00230,16.7,0.74,10,12.0,13.47,1.52,51.0,2.79,0.47,0.0,283,SA5,16.75,5,6,26,1.41,SA5_TA1,3.86,0,5,0.32,NV,NV,NV,NV
41_2_2_1_1_DSC00230,16.7,0.74,10,12.0,13.47,1.52,51.0,2.79,0.47,0.0,283,SA5,16.75,5,6,26,1.41,SA5_TA2,3.79,0,4,3.16,NV,NV,NV,NV
41_2_2_1_1_DSC00230,16.7,0.74,10,12.0,13.47,1.52,51.0,2.79,0.47,0.0,283,SA5,16.75,5,6,26,1.41,SA5_TA3,3.33,0,5,5.55,NV,NV,NV,NV
41_2_2_1_1_DSC00230,16.7,0.74,10,12.0,13.47,1.52,51.0,2.79,0.47,0.0,283,SA5,16.75,5,6,26,1.41,SA5_TA4,2.93,0,4,7.9,NV,NV,NV,NV
41_2_2_1_1_DSC00230,16.7,0.74,10,12.0,13.47,1.52,51.0,2.79,0.47,0.0,283,SA5,16.75,5,6,26,1.41,SA5_TA5,2.4,0,0,9.47,NV,NV,NV,NV
41_2_2_1_1_DSC00230,16.7,0.74,10,12.0,13.47,1.52,51.0,2.79,0.47,0.0,283,SA5,16.75,5,6,26,1.41,SA5_TA6,2.04,0,3,10.79,NV,NV,NV,NV
41_2_2_1_1_DSC00230,16.7,0.74,10,12.0,13.47,1.52,51.0,2.79,0.47,0.0,283,SA6,15.74,6,5,23,3.46,SA6_TA1,4.15,0,5,0.96,NV,NV,NV,NV
41_2_2_1_1_DSC00230,16.7,0.74,10,12.0,13.47,1.52,51.0,2.79,0.47,0.0,283,SA6,15.74,6,5,23,3.46,SA6_TA2,3.22,0,5,3.65,NV,NV,NV,NV
41_2_2_1_1_DSC00230,16.7,0.74,10,12.0,13.47,1.52,51.0,2.79,0.47,0.0,283,SA6,15.74,6,5,23,3.46,SA6_TA3,2.73,0,4,5.53,NV,NV,NV,NV
41_2_2_1_1_DSC00230,16.7,0.74,10,12.0,13.47,1.52,51.0,2.79,0.47,0.0,283,SA6,15.74,6,5,23,3.46,SA6_TA4,2.88,0,4,7.46,NV,NV,NV,NV
41_2_2_1_1_DSC00230,16.7,0.74,10,12.0,13.47,1.52,51.0,2.79,0.47,0.0,283,SA6,15.74,6,5,23,3.46,SA6_TA5,2.31,0,2,9.16,NV,NV,NV,NV
41_2_2_1_1_DSC00230,16.7,0.74,10,12.0,13.47,1.52,51.0,2.79,0.47,0.0,283,SA7,15.5,7,4,23,0.36,SA7_TA1,2.86,0,4,3.11,NV,NV,NV,NV
41_2_2_1_1_DSC00230,16.7,0.74,10,12.0,13.47,1.52,51.0,2.79,0.47,0.0,283,SA7,15.5,7,4,23,0.36,SA7_TA2,2.9,0,5,5.57,NV,NV,NV,NV
41_2_2_1_1_DSC00230,16.7,0.74,10,12.0,13.47,1.52,51.0,2.79,0.47,0.0,283,SA7,15.5,7,4,23,0.36,SA7_TA3,3.01,0,3,7.42,NV,NV,NV,NV
41_2_2_1_1_DSC00230,16.7,0.74,10,12.0,13.47,1.52,51.0,2.79,0.47,0.0,283,SA7,15.5,7,4,23,0.36,SA7_TA4,2.38,0,3,9.24,NV,NV,NV,NV
41_2_2_1_1_DSC00230,16.7,0.74,10,12.0,13.47,1.52,51.0,2.79,0.47,0.0,283,SA8,13.6,7,5,25,0.14,SA8_TA1,4.41,0,5,0.47,NV,NV,NV,NV
41_2_2_1_1_DSC00230,16.7,0.74,10,12.0,13.47,1.52,51.0,2.79,0.47,0.0,283,SA8,13.6,7,5,25,0.14,SA8_TA2,4.92,0,5,0.82,NV,NV,NV,NV
41_2_2_1_1_DSC00230,16.7,0.74,10,12.0,13.47,1.52,51.0,2.79,0.47,0.0,283,SA8,13.6,7,5,25,0.14,SA8_TA3,3.29,0,5,3.89,NV,NV,NV,NV
41_2_2_1_1_DSC00230,16.7,0.74,10,12.0,13.47,1.52,51.0,2.79,0.47,0.0,283,SA8,13.6,7,5,25,0.14,SA8_TA4,2.79,0,4,6.15,NV,NV,NV,NV
41_2_2_1_1_DSC00230,16.7,0.74,10,12.0,13.47,1.52,51.0,2.79,0.47,0.0,283,SA8,13.6,7,5,25,0.14,SA8_TA5,2.44,0,3,8.02,NV,NV,NV,NV
41_2_2_1_1_DSC00230,16.7,0.74,10,12.0,13.47,1.52,51.0,2.79,0.47,0.0,283,SA9,11.08,8,4,21,3.71,SA9_TA1,1.92,0,4,1.42,NV,NV,NV,NV
41_2_2_1_1_DSC00230,16.7,0.74,10,12.0,13.47,1.52,51.0,2.79,0.47,0.0,283,SA9,11.08,8,4,21,3.71,SA9_TA2,1.96,0,3,3.63,NV,NV,NV,NV
